1.275,1.575,0.075,4.125,3.825,2.475,2.025,4.875,5.175,2.925,3.375,5.475,0.975,3.225,2.325,1.425,5.325,5.625,4.275,5.775,0.225,1.725,0.375,0.675,4.575,3.675,2.775,5.025,0.525,2.625,3.075,0.825,1.125,3.975,3.525,2.175,1.875,5.925,4.425,4.725
4.725,5.625,3.225,5.475,4.125,4.425,2.925,3.375,2.325,0.225,4.875,0.825,0.075,2.475,5.325,1.425,5.025,3.825,2.025,1.725,4.275,3.975,2.175,0.975,4.575,0.675,3.525,5.925,5.175,1.125,5.775,3.675,2.625,3.075,1.575,1.875,0.525,2.775,0.375,1.275
